ID,DLC,Label
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
38,2,4
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
88,5,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
38,2,1
425,5,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
1216,7,2
1587,4,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1977,2,2
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
409,6,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
890,8,2
1576,3,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
38,2,0
0,8,1
359,5,2
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1900,0,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
38,2,0
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
38,2,4
0,8,1
0,8,1
153,1,1
0,8,1
38,2,0
0,8,1
1684,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
38,2,4
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
924,3,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
843,8,2
0,8,1
38,2,2
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
985,2,2
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
153,1,4
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
38,2,0
38,2,2
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
38,2,2
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
38,2,3
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
38,2,2
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
2015,8,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1397,8,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1531,0,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
421,7,2
0,8,1
38,2,3
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
38,2,2
38,2,4
0,8,1
38,2,4
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
38,2,3
0,8,1
0,8,1
38,2,4
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
1913,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
38,2,1
38,2,0
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1082,0,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
38,2,4
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
38,2,2
38,2,4
0,8,1
0,8,1
153,1,2
0,8,1
0,8,1
0,8,1
0,8,1
1852,1,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
38,2,1
0,8,1
0,8,1
1630,5,2
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
38,2,1
0,8,1
0,8,1
38,2,4
0,8,1
38,2,3
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
2015,8,4
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
1271,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
38,2,4
38,2,3
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
462,2,2
0,8,1
153,1,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1235,4,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1428,8,2
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
38,2,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
979,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1488,6,2
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
153,1,0
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
38,2,0
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
2015,8,4
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1312,8,2
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
153,1,2
0,8,1
38,2,3
0,8,1
38,2,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
201,8,2
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
38,2,3
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
63,5,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
38,2,2
0,8,1
1437,7,2
0,8,1
0,8,1
0,8,1
0,8,1
153,1,0
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
38,2,0
38,2,4
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
38,2,4
0,8,1
0,8,1
38,2,4
1644,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
153,1,4
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
1224,0,2
0,8,1
38,2,0
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
392,2,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
38,2,3
0,8,1
38,2,3
38,2,3
0,8,1
0,8,1
38,2,4
800,0,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
38,2,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
1081,7,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
38,2,2
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
505,4,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
38,2,2
1899,8,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
38,2,4
0,8,1
2015,8,4
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
1139,4,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
153,1,0
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
747,6,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
896,4,2
38,2,2
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
153,1,0
1699,0,2
0,8,1
38,2,3
0,8,1
0,8,1
38,2,3
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1779,5,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
1392,3,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1054,8,2
0,8,1
38,2,3
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
68,5,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
38,2,4
38,2,3
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
759,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
2015,8,4
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
38,2,3
0,8,1
0,8,1
38,2,0
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
38,2,4
0,8,1
0,8,1
0,8,1
153,1,3
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
38,2,3
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
323,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
1931,0,2
38,2,2
38,2,0
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
236,3,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
38,2,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,1
0,8,1
38,2,1
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
1688,5,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
38,2,2
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,4
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,2
0,8,1
0,8,1
38,2,0
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
153,1,3
38,2,3
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
38,2,3
0,8,1
0,8,1
0,8,1
38,2,0
0,8,1
38,2,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
0,8,1
